"RegionID","RegionName","RegionType","StateName","SizeRank","MSA","MSARegionID","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4","2019-5","2019-6","2019-7","2019-8","2019-9"
10221,"Austin","City","TX",11,"Austin-Round Rock",394355,9.44,8.89,9.44,9.44,9.44,8.33,7.78,8.89,8.89,9.44,8.89,8.33,8.33,8.89,8.89,8.89,9.44,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8.89,9.44,8.89,8.89,9.44,9.44,9.44,9.44,8.89,9.44,9.44,9.44,9.44,9.44,8.33,7.78,7.78,8.33,8.33,8.33,8.89,8.89,8.33,8.89,8.89,7.22,5.56,5.56,6.11,6.11,6.67,6.67,6.67,7.22,7.22,7.78,7.22,6.67,6.67,8.89,9.44,10,9.44,8.89,8.89,8.33,8.89,8.89,9.44,8.89,9.44,8.89,9.44,10,9.44,9.44,10,9.44,9.44,9.44,9.44,9.44,9.44,9.44,9.44,9.44
33839,"San Jose","City","CA",12,"San Jose-Sunnyvale-Santa Clara",395059,7.14,7.14,7.14,7.14,5.71,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,5.71,5.71,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,5.71,5.71,7.14,7.14,7.14,7.14,7.14,7.14
25290,"Jacksonville","City","FL",13,"Jacksonville",394714,4.38,4.38,4.38,5,5.62,6.25,6.88,5.62,4.38,3.12,3.75,4.38,6.88,8.75,8.75,9.38,9.38,9.38,9.38,8.12,6.88,8.12,7.5,8.12,8.12,6.88,6.88,8.75,10,8.12,8.75,7.5,8.12,8.12,8.12,8.12,8.75,8.75,5.62,5.62,6.88,7.5,7.5,7.5,7.5,8.75,8.12,7.5,8.12,8.12,8.75,8.75,8.75,8.75,8.75,8.75,10,10,10,9.38,10,9.38,9.38,9.38,10,10,10,9.38,8.75,9.38,9.38,10,10,9.38,9.38,9.38,9.38,8.75,9.38,8.75,8.75,8.75,9.38,8.12,8.12,7.5,8.12,8.12,8.75,8.75,8.75,8.12,7.5,7.5,7.5,8.12,8.75,9.38,9.38,8.75,8.75,7.5,6.88,7.5,6.88,7.5,8.12
32149,"Indianapolis","City","IN",14,"Indianapolis-Carmel-Anderson",394705,2.78,2.22,1.67,1.67,2.22,3.33,3.33,3.33,3.89,3.89,5,5,3.33,2.22,3.33,3.33,2.78,2.22,2.78,3.89,3.89,3.33,3.33,3.89,6.11,6.11,8.89,9.44,10,10,10,10,9.44,8.89,7.78,8.33,7.78,8.33,7.22,7.78,7.78,7.22,6.67,6.67,7.22,7.22,6.67,6.11,4.44,3.89,3.33,3.33,3.33,2.22,2.22,2.22,1.67,1.11,1.67,2.22,2.22,2.78,2.78,2.78,2.22,3.33,3.33,3.33,3.33,3.89,3.89,3.89,4.44,4.44,5,5.56,6.11,6.11,5,4.44,5,5,4.44,4.44,5,5,6.11,7.22,6.11,7.78,7.78,6.11,3.89,4.44,5.56,6.11,5.56,5.56,5.56,6.67,7.22,6.11,6.11,4.44,3.89,3.89,3.89
20330,"San Francisco","City","CA",15,"San Francisco-Oakland-Hayward",395057,9.62,9.62,10,10,10,9.62,9.62,9.62,9.62,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9.62,9.23,9.62,9.23,9.62,9.23,9.23,9.23,9.23,9.62,9.62,9.23,9.23,9.62,9.62,10,9.62,9.62,9.62,9.23,9.23,9.23,9.23,9.23,9.23,9.62,9.62,10,9.62,9.62,9.62,9.62,9.62,9.23,9.23,8.85,9.62,9.23,9.23,8.46,8.08,7.31,8.08,8.46,8.46,8.46,8.85,8.85,8.46,8.85,8.08,7.69,7.69,8.08,6.54,6.92,7.31,7.69,7.31,6.92,5.77,5.77,5.77,5.38,6.15,7.31,8.08,9.23,9.62,9.62,10,10,10,10,9.62,9.62,10,9.62,9.62,9.62,9.62
24043,"Charlotte","City","NC",16,"Charlotte-Concord-Gastonia",394458,5.52,6.21,6.9,6.55,7.24,7.59,7.24,7.93,7.24,7.24,6.55,6.9,6.9,6.55,7.24,7.59,7.59,7.24,7.59,6.9,6.55,6.9,7.24,7.59,7.93,9.31,9.31,8.62,8.97,8.97,9.31,9.31,9.31,9.31,9.31,9.31,9.66,10,10,10,10,9.66,8.62,8.62,8.28,8.28,7.93,8.62,8.97,8.62,9.31,9.31,8.97,8.62,8.62,8.62,9.31,8.97,9.31,9.31,9.31,9.66,9.66,9.66,9.31,8.97,8.62,8.28,8.62,8.97,9.31,9.31,9.66,9.66,10,10,10,10,10,9.66,9.31,9.66,9.66,9.66,9.31,8.97,9.66,9.66,9.66,9.66,8.28,8.28,8.28,8.62,8.28,8.62,8.28,8.62,8.97,8.97,8.28,7.93,7.59,7.59,7.24,7.24,6.9
18172,"Fort Worth","City","TX",17,"Dallas-Fort Worth-Arlington",394514,7.87,7.66,7.66,7.66,7.66,7.66,6.81,6.6,4.89,4.68,3.19,4.04,5.96,7.66,7.66,7.23,6.81,6.17,7.23,6.17,5.11,4.47,4.68,5.74,5.96,5.32,5.53,5.11,4.26,3.83,2.98,2.77,2.98,3.19,3.83,3.4,3.83,4.47,4.47,4.26,4.26,4.04,4.04,3.62,2.77,2.98,3.62,4.26,5.11,5.74,5.74,4.89,4.26,4.04,4.26,4.26,4.47,5.11,4.68,4.04,3.19,2.77,3.4,4.04,5.32,4.68,4.04,3.83,4.26,4.89,5.74,5.32,5.53,5.53,7.23,8.09,8.72,7.66,6.81,6.38,6.6,6.38,6.81,7.66,7.87,7.87,7.45,7.02,7.23,7.02,6.38,5.74,5.74,6.6,7.23,7.23,6.6,6.81,7.23,8.09,8.72,7.66,7.02,6.81,5.96,6.17,7.02
7481,"Tucson","City","AZ",18,"Tucson",395167,10,8.57,10,10,8.57,7.14,7.14,7.14,7.14,8.57,8.57,8.57,8.57,8.57,10,10,10,10,10,10,10,8.57,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7.14,7.14,10,10,10,10,8.57,8.57,8.57,8.57,8.57,8.57,8.57,10,10,10,10,10,10,10,10,10,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57,8.57
10920,"Columbus","City","OH",19,"Columbus",394492,9,9.5,9.5,9.5,9,8,6,4.5,4,4,4.5,5.5,7,7,7.5,8.5,9,9.5,9.5,9,8.5,8.5,8.5,8,8.5,8.5,8.5,8.5,9.5,9,9,8.5,8,8,7.5,6.5,6,7,7,7.5,7.5,7.5,7,6.5,7.5,8,8,9,9.5,9.5,9,9.5,10,9.5,9,8.5,8,8.5,9,9.5,8.5,8.5,8,8,9,9,9.5,9,8,8,9,9,9,8.5,8.5,9,9,9,9,8,8,8,8.5,9,9.5,9,9,9,9,9,8.5,8.5,8,8,9,9,9,9.5,9.5,9.5,9.5,8,7.5,7,8,8.5,8
12455,"Louisville","City","KY",20,"Louisville/Jefferson County",394807,4.44,4.44,4.44,4.44,4.44,4.44,3.33,3.33,3.33,3.33,3.33,2.22,2.22,6.67,6.67,7.78,7.78,7.78,7.78,7.78,6.67,5.56,4.44,4.44,4.44,4.44,5.56,5.56,6.67,6.67,6.67,4.44,4.44,5.56,7.78,6.67,6.67,6.67,7.78,7.78,8.89,8.89,7.78,6.67,4.44,4.44,2.22,1.11,3.33,4.44,5.56,5.56,5.56,6.67,7.78,6.67,4.44,5.56,5.56,5.56,5.56,6.67,5.56,7.78,7.78,6.67,5.56,5.56,4.44,4.44,5.56,4.44,4.44,5.56,8.89,8.89,10,10,7.78,5.56,3.33,3.33,2.22,4.44,4.44,4.44,7.78,7.78,7.78,5.56,4.44,3.33,3.33,3.33,3.33,3.33,4.44,4.44,5.56,6.67,7.78,7.78,6.67,3.33,2.22,3.33,4.44
13121,"Orlando","City","FL",21,"Orlando-Kissimmee-Sanford",394943,8.62,7.93,8.28,8.62,8.62,8.62,8.62,8.97,8.62,8.97,9.31,9.31,9.31,8.97,8.97,8.97,8.62,8.97,9.31,8.97,8.62,8.28,7.59,7.59,7.93,8.28,8.62,8.97,9.66,9.66,8.28,7.93,8.28,7.93,7.59,7.24,8.28,8.28,8.97,9.66,9.31,9.31,8.62,8.28,6.9,6.55,7.93,7.24,7.24,5.86,7.24,7.24,7.93,7.93,7.93,7.93,7.93,8.97,8.62,8.97,8.97,7.93,7.93,7.59,7.93,7.59,6.9,7.24,8.28,8.28,8.28,7.93,7.93,7.93,8.28,8.62,8.28,8.28,7.93,7.24,7.93,7.59,7.24,7.59,7.59,7.93,8.28,8.62,8.97,8.97,8.62,8.28,8.62,8.28,8.28,8.28,9.66,10,10,10,10,8.97,8.97,8.28,8.28,8.28,7.93
17933,"El Paso","City","TX",22,"El Paso",394561,3.33,3.33,6.67,6.67,6.67,6.67,3.33,3.33,3.33,6.67,10,10,10,10,10,10,10,10,10,10,3.33,3.33,6.67,6.67,6.67,6.67,6.67,10,10,6.67,6.67,3.33,6.67,6.67,6.67,6.67,10,10,10,10,6.67,6.67,6.67,6.67,6.67,6.67,6.67,3.33,6.67,6.67,6.67,6.67,10,10,10,10,6.67,10,6.67,6.67,6.67,6.67,6.67,6.67,10,10,10,10,6.67,6.67,6.67,6.67,6.67,10,10,10,10,10,10,6.67,3.33,3.33,3.33,3.33,6.67,6.67,6.67,10,10,6.67,6.67,6.67,3.33,3.33,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,3.33,3.33,10
17762,"Detroit","City","MI",23,"Detroit-Warren-Dearborn",394532,8.28,8.59,8.59,8.91,8.91,9.22,8.75,8.75,8.28,7.66,7.03,8.59,8.91,9.06,8.91,7.97,7.19,7.5,7.03,6.88,7.66,7.03,6.56,4.69,5,4.06,5.31,5.62,6.88,5.94,5.94,6.09,5.94,4.69,3.28,3.12,4.06,3.91,3.12,2.81,3.28,4.38,4.84,5.16,5.94,6.25,6.25,6.41,6.09,6.41,6.25,7.81,7.97,8.44,8.12,7.5,7.66,7.66,7.81,6.09,5.47,5,5.78,7.34,7.19,7.5,7.34,7.34,5.78,3.44,2.97,3.12,3.91,3.28,3.59,2.97,3.12,3.28,3.44,2.34,1.09,0.94,1.25,2.66,2.66,2.66,2.97,2.66,2.66,1.56,0.62,0.62,0.62,0.78,0.94,1.09,1.25,1.25,2.34,2.66,3.12,3.12,2.97,2.03,1.56,1.09,1.25
11093,"Denver","City","CO",24,"Denver-Aurora-Lakewood",394530,2.86,3.33,4.76,4.76,6.19,7.62,7.62,7.62,7.62,7.62,7.14,5.71,6.19,6.19,7.62,8.1,7.62,7.14,8.1,8.1,6.67,6.67,6.19,5.24,4.76,4.76,5.71,6.67,7.14,7.14,6.19,5.71,4.29,4.76,3.81,4.29,4.29,3.81,3.33,4.76,3.81,4.76,4.76,3.81,5.24,4.76,6.19,5.24,5.24,4.29,4.29,4.76,4.76,4.76,4.29,3.33,3.33,3.81,3.81,3.33,3.81,4.29,4.76,4.76,3.81,3.33,2.86,3.33,3.81,3.81,4.76,4.76,4.76,5.71,6.19,6.19,5.24,4.76,4.29,4.29,5.24,5.71,6.19,6.19,6.19,5.24,5.71,5.24,5.71,4.76,5.24,5.24,6.67,7.62,8.57,8.57,8.57,8.57,8.57,7.14,6.19,5.24,4.76,4.76,4.76,4.76,5.24
16037,"Seattle","City","WA",25,"Seattle-Tacoma-Bellevue",395078,8.37,9.07,9.53,9.53,9.53,8.84,9.07,9.3,9.3,9.3,9.3,9.77,9.53,9.53,9.53,9.07,9.07,9.53,10,10,10,10,9.77,9.53,9.53,9.77,10,9.77,9.77,9.77,9.53,10,10,9.77,9.3,8.84,9.07,9.07,9.53,9.53,9.77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9.77,9.77,9.77,9.77,9.77,9.77,9.77,9.53,9.77,9.53,9.77,9.77,10,9.77,9.77,9.53,9.53,9.53,9.53,9.77,9.77,9.77,9.77,9.77,10,9.77,9.77,9.53,9.53,9.77,9.53,9.07,8.6,8.37,7.44,5.58,5.35,4.42,3.72,3.95,4.65,4.19,4.19
32811,"Memphis","City","TN",26,"Memphis",394849,7,6,7,9,9,9,9,9,9,10,10,10,10,9,10,10,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,8,7,7,5,3,5,5,6,5,6,6,8,7,7,5,7,6,5,4,3,6,7,10,10,10,10,9,8,6,4,4,4,4,5,6,8,8,8,6,3,3,4,3,5,4,5,3,4,3,3,3,3,3,5,5,4,5,7,8,9,7,7,7,7,7,5
44269,"Boston","City","MA",27,"Boston-Cambridge-Newton",394404,8.57,8.39,7.86,8.04,8.39,8.75,8.57,8.57,8.04,6.79,7.14,7.14,8.39,7.86,7.86,7.68,7.86,8.04,7.68,7.86,8.93,9.11,9.82,9.29,9.46,9.46,9.29,9.46,9.46,9.29,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.64,9.82,9.64,9.82,9.64,9.82,9.82,9.82,9.82,9.82,9.64,9.64,9.64,9.64,9.64,9.82,9.82,9.64,9.64,9.64,9.64,9.64,9.64,9.82,9.82,9.82,9.82,9.64,9.46,9.64,9.64,9.64,9.82,9.64,9.46,9.29,8.93,8.93,8.57,8.04,7.68,7.68,8.04,8.21,8.21,8.39,8.21,7.86,7.5,7.5,7.14,7.14,6.79,7.32,7.86,8.21,7.86,8.21,8.21,7.14,6.79,6.79,6.79,6.25,5.36,5,5.36,4.82,4.82
41568,"Washington","City","DC",28,"Washington-Arlington-Alexandria",395209,5.3,4.85,5,5.91,6.21,5.91,5.91,6.36,6.06,6.21,6.21,6.06,5.76,6.52,6.36,6.36,6.36,6.82,6.52,6.52,6.36,6.52,6.97,7.12,7.12,7.12,7.27,7.42,7.58,7.73,7.88,8.03,7.88,8.03,8.18,8.48,8.33,8.03,8.48,8.33,8.48,8.64,9.55,9.7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9.85,9.85,9.7,9.55,9.39,9.24,8.94,9.09,9.24,9.24,9.24,9.09,9.09,9.24,8.94,8.79,8.48,8.33,7.58,7.42,7.12,7.27,7.42,7.27,7.27,7.27,7.42,7.27,7.27,7.27,7.12,7.12,6.97,6.97,7.12,7.27,7.27
13373,"Portland","City","OR",29,"Portland-Vancouver-Hillsboro",394998,8.75,9.17,9.58,9.17,8.75,7.92,6.25,6.25,6.67,8.75,8.33,7.5,6.67,6.67,7.08,7.08,7.92,8.75,9.17,9.17,9.17,9.58,10,10,10,10,10,10,9.58,9.58,9.17,9.58,9.17,9.17,9.17,9.17,9.17,9.58,9.17,9.17,9.17,9.58,9.58,9.58,10,9.58,10,9.17,10,10,10,10,10,10,10,10,10,9.58,9.58,9.58,9.58,9.58,9.58,9.17,9.17,8.75,8.33,7.92,7.92,7.92,7.92,8.75,8.33,8.33,7.92,7.5,7.92,7.5,7.08,6.67,5,4.58,4.17,4.17,5,5.42,5.83,5,5,4.58,3.33,3.33,3.33,2.92,3.33,4.17,3.75,3.75,3.75,4.58,3.75,3.75,4.17,3.75,4.58,5,5.83
6118,"Nashville","City","TN",30,"Nashville-Davidson--Murfreesboro--Franklin",394902,5.29,5.29,5.88,5.88,6.47,5.88,6.47,6.47,7.06,5.88,5.88,6.47,7.65,7.65,8.24,9.41,10,10,9.41,8.82,9.41,8.24,7.65,8.24,7.65,7.65,7.06,7.65,9.41,8.82,9.41,9.41,9.41,9.41,9.41,8.82,9.41,9.41,9.41,9.41,10,9.41,9.41,8.82,8.24,8.82,8.24,7.65,7.65,7.65,8.82,9.41,10,10,9.41,9.41,9.41,9.41,9.41,8.82,8.82,8.82,8.82,9.41,9.41,8.82,8.24,7.06,7.06,7.06,7.06,6.47,6.47,5.88,5.29,5.88,5.29,5.29,4.71,4.12,4.12,5.29,4.71,4.12,4.71,4.12,4.12,4.71,5.88,5.29,4.71,3.53,3.53,4.12,4.71,5.29,6.47,5.88,5.29,5.29,5.88,5.88,5.88,5.88,5.88,6.47,6.47
