"RegionID","RegionName","RegionType","StateName","SizeRank","MSA","MSARegionID","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4","2019-5","2019-6","2019-7","2019-8","2019-9"
445,"Clark County","County","NV",13,"Las Vegas-Henderson-Paradise",394775,1.59,1.4,1.31,1.12,1.03,0.93,0.47,0.84,0.65,0.75,0.56,0.28,0.19,0.09,0.37,1.21,1.5,1.68,1.96,2.34,2.71,2.62,2.24,2.52,2.99,3.36,3.46,4.21,6.64,7.01,7.57,7.94,8.32,8.41,8.22,8.04,7.76,7.48,7.2,6.82,5.42,4.02,3.83,4.58,5.51,5.61,5.33,4.3,3.93,3.74,4.39,5.05,5.7,6.07,6.26,6.36,5.89,6.45,6.17,6.54,5.98,4.86,3.64,3.08,2.9,2.8,3.27,3.55,4.49,4.67,4.77,5.23,4.95,5.14,5.79,6.92,7.29,7.85,8.5,8.6,8.79,8.88,8.97,9.16,9.25,9.35,9.44,9.63,9.81,10,9.91,9.72,9.53,9.07,8.69,8.13,7.66,7.38,7.1,6.73,4.11,3.18,2.43,2.15,2.06,1.87,1.78
207,"King County","County","WA",14,"Seattle-Tacoma-Bellevue",395078,0.09,0.19,0.28,0.47,0.65,0.56,0.37,0.75,0.84,0.93,1.03,1.12,1.21,1.31,1.4,1.5,1.68,1.59,1.78,1.87,1.96,2.06,2.15,2.24,2.34,2.43,2.52,2.8,3.18,3.64,4.86,5.05,4.3,4.39,5.23,5.51,5.7,5.79,5.42,4.77,3.83,3.74,4.11,4.49,5.14,4.95,4.67,4.02,3.93,4.58,5.33,5.89,5.98,6.17,6.26,6.45,6.54,6.64,6.73,6.92,7.29,7.57,8.13,7.76,8.32,8.22,7.85,7.38,7.1,7.01,7.2,7.48,7.66,7.94,8.04,8.5,8.6,8.69,8.88,8.97,9.07,9.16,9.35,9.44,9.53,9.63,9.81,9.91,10,9.72,9.25,8.79,8.41,6.82,6.36,6.07,5.61,4.21,3.55,2.99,2.71,2.62,2.9,3.08,3.27,3.36,3.46
791,"Wayne County","County","MI",15,"Detroit-Warren-Dearborn",394532,1.68,1.87,1.4,1.21,1.78,1.59,0.84,0.37,0.19,0.09,0.28,0.47,0.93,1.5,1.12,0.65,0.56,0.75,1.03,2.06,2.62,3.46,3.64,2.8,2.15,1.31,1.96,3.27,4.77,5.7,6.17,6.36,6.07,5.98,5.51,5.33,5.42,5.79,5.89,5.23,4.58,3.18,2.24,2.34,3.08,4.11,3.83,3.36,2.71,2.43,2.52,3.55,3.93,3.74,2.9,2.99,4.02,4.3,4.39,4.21,4.49,4.67,5.14,5.05,4.86,4.95,5.61,6.26,6.45,6.54,6.64,6.73,6.82,6.92,7.01,7.1,7.2,7.29,7.38,7.48,7.57,7.66,7.76,7.85,8.04,8.41,8.5,8.69,8.79,9.16,9.72,9.91,10,9.81,9.63,8.97,8.6,9.07,9.44,9.53,9.35,8.88,8.32,7.94,8.13,8.22,9.25
2049,"Tarrant County","County","TX",16,"Dallas-Fort Worth-Arlington",394514,2.06,1.78,1.59,1.5,1.31,1.21,0.93,1.03,0.84,0.75,0.09,0.19,0.47,0.65,0.56,0.28,0.37,1.12,1.4,1.68,1.87,1.96,2.15,2.24,2.43,2.71,2.9,2.99,2.8,2.62,2.34,2.52,3.08,3.18,3.36,3.27,3.46,3.55,3.64,3.74,4.02,4.3,4.21,3.93,3.83,4.11,4.67,5.79,6.17,6.36,6.54,6.82,7.01,7.29,7.85,8.22,8.41,8.79,8.04,7.48,6.64,6.07,5.61,4.39,4.77,5.33,5.98,6.45,7.1,7.2,7.38,7.57,7.66,7.94,8.6,9.44,10,9.91,9.16,8.97,8.5,8.32,8.13,8.88,9.07,9.35,9.53,9.63,9.72,9.81,9.25,8.69,7.76,6.92,6.73,6.26,5.89,5.51,5.23,5.14,5.05,4.86,4.49,4.58,4.95,5.7,5.42
3136,"Santa Clara County","County","CA",17,"San Jose-Sunnyvale-Santa Clara",395059,1.31,0.75,0.56,0.37,0.19,0.09,0.28,0.47,0.65,1.03,1.21,1.12,0.93,0.84,1.4,1.5,1.59,1.68,1.78,1.87,2.24,2.8,3.08,3.74,4.11,4.67,4.95,5.33,6.26,7.1,6.82,5.89,5.51,5.42,5.23,5.7,6.17,6.64,6.92,7.29,8.04,8.41,8.22,7.2,6.54,6.36,6.45,6.73,7.01,7.76,8.13,8.88,8.79,8.97,8.69,8.5,7.85,7.94,7.66,7.57,7.48,6.07,5.61,4.77,4.58,4.21,4.3,4.02,3.93,3.55,3.27,3.18,3.36,3.64,3.83,4.49,4.86,5.14,5.79,7.38,8.6,9.16,9.25,9.44,9.53,9.72,9.81,10,9.91,9.63,9.35,9.07,8.32,5.98,5.05,4.39,3.46,2.99,2.9,2.71,2.43,2.34,2.52,2.62,2.15,2.06,1.96
1561,"Broward County","County","FL",18,"Miami-Fort Lauderdale-West Palm Beach",394856,6.73,5.89,5.61,3.83,2.24,0.84,0.56,0.37,0.28,0.09,0.19,0.47,0.93,1.21,1.5,2.43,3.08,3.18,2.9,3.46,4.49,6.92,7.2,7.66,8.04,8.6,9.16,9.44,9.63,9.81,10,9.91,9.72,9.07,9.25,9.35,9.53,8.79,8.32,8.13,7.48,6.45,5.51,4.11,2.99,2.34,1.96,1.78,1.4,1.12,0.65,0.75,1.03,1.31,1.59,2.71,3.64,4.67,3.27,2.15,2.06,2.8,3.36,2.52,1.87,1.68,2.62,3.55,4.3,4.02,4.21,5.23,5.33,4.77,3.74,3.93,5.7,6.64,6.82,6.26,5.79,6.54,7.85,7.94,6.17,4.86,4.95,7.57,8.41,8.88,8.97,8.69,8.5,8.22,7.76,7.01,7.1,7.38,7.29,6.36,5.05,4.39,4.58,5.14,5.42,6.07,5.98
386,"Bexar County","County","TX",19,"San Antonio-New Braunfels",395055,0.75,0.56,0.09,0.28,0.19,0.37,0.47,0.65,0.84,0.93,1.12,1.03,1.21,1.31,1.4,1.5,1.59,1.68,1.78,1.87,1.96,2.15,2.06,2.24,2.34,2.43,2.52,2.62,2.71,2.8,2.9,2.99,3.08,3.18,3.27,3.36,3.46,3.55,3.64,3.74,3.83,3.93,4.67,5.14,5.42,5.98,6.73,7.1,7.29,7.48,7.85,7.66,7.38,7.94,7.57,7.76,6.92,6.64,5.61,5.23,4.95,4.58,4.49,4.11,4.3,4.02,4.21,4.39,4.86,4.77,5.05,5.33,5.51,5.7,6.36,6.54,6.26,5.79,5.89,6.07,6.17,6.82,6.45,7.01,7.2,8.04,8.13,8.22,8.41,8.97,9.53,9.44,9.91,9.63,10,9.81,9.72,9.35,9.25,9.16,8.69,9.07,8.5,8.88,8.6,8.79,8.32
2452,"New York County","County","NY",20,"New York-Newark-Jersey City",394913,3.55,3.36,4.02,5.42,6.64,6.45,4.67,3.93,3.08,2.8,2.71,2.52,2.34,1.21,0.84,0.47,0.19,0.09,0.37,0.28,0.56,0.75,1.12,1.68,1.5,1.31,1.59,1.4,2.15,2.62,2.99,3.18,3.74,3.64,3.46,3.83,5.51,8.13,9.25,9.72,9.63,9.35,8.88,8.69,8.97,9.07,9.44,9.53,9.16,8.79,8.5,8.41,8.32,8.04,7.57,7.01,6.36,6.07,6.26,6.82,7.66,7.85,7.94,7.76,7.48,7.1,5.98,5.61,4.39,4.21,4.11,4.3,4.86,5.7,5.89,5.33,4.58,4.77,4.49,5.23,4.95,5.05,5.79,6.17,6.54,6.73,6.92,7.2,7.29,7.38,8.6,9.91,10,9.81,8.22,5.14,3.27,2.9,2.24,1.96,2.06,2.43,1.87,1.03,0.65,0.93,1.78
3175,"Philadelphia County","County","PA",21,"Philadelphia-Camden-Wilmington",394974,2.8,2.71,2.62,2.43,2.24,2.06,1.4,1.03,0.19,0.65,0.47,0.75,0.37,0.28,0.09,0.93,1.68,1.87,1.78,1.12,0.84,0.56,1.21,1.31,1.5,1.59,1.96,2.15,2.34,2.52,2.9,4.02,4.86,4.67,4.49,4.58,5.05,5.23,5.42,5.33,4.95,3.93,3.18,3.55,4.3,4.77,4.39,3.64,2.99,3.27,3.46,3.74,4.21,3.83,3.36,3.08,4.11,5.14,5.51,5.61,5.79,5.7,5.89,5.98,6.07,6.17,6.26,6.36,6.45,6.54,6.64,6.73,6.82,6.92,7.01,7.1,7.2,7.48,7.66,7.57,7.29,7.38,7.76,7.94,8.22,8.32,8.41,8.04,8.5,8.88,9.44,10,9.81,9.91,9.72,9.63,9.16,9.25,9.53,9.35,9.07,8.97,8.79,8.69,8.6,8.13,7.85
1510,"Alameda County","County","CA",22,"San Francisco-Oakland-Hayward",395057,1.4,1.21,1.03,0.75,0.47,0.28,0.09,0.19,0.37,0.56,0.65,0.84,0.93,1.12,1.31,1.5,1.59,1.68,1.78,1.87,1.96,2.06,2.15,2.24,2.34,2.43,2.52,3.27,3.46,4.11,4.77,5.05,5.61,5.51,6.07,5.79,6.54,7.1,7.38,7.2,6.92,7.48,7.29,6.64,5.7,5.14,4.86,4.95,5.42,6.17,6.26,6.82,7.57,7.85,8.41,8.04,8.13,8.5,8.6,8.69,8.22,7.66,7.01,6.36,5.98,5.23,4.58,4.3,3.93,3.64,3.74,3.83,4.02,4.21,4.49,4.67,5.89,6.45,7.76,8.32,8.79,8.97,9.16,9.25,9.44,9.63,9.81,9.91,10,9.72,9.53,9.35,9.07,8.88,7.94,6.73,5.33,4.39,3.55,3.36,2.62,2.71,3.18,3.08,2.8,2.9,2.99
2801,"Middlesex County","County","MA",23,"Boston-Cambridge-Newton",394404,1.68,1.5,1.59,1.78,1.4,1.21,0.56,0.47,0.65,1.12,1.03,0.75,0.19,0.09,0.28,0.37,0.84,0.93,1.31,1.87,1.96,2.06,2.15,2.24,2.34,2.43,2.52,2.62,2.71,2.8,2.9,3.18,3.08,2.99,3.27,3.36,3.46,4.02,4.49,4.86,5.05,5.89,5.79,5.51,3.83,3.64,3.55,3.74,3.93,4.58,4.77,5.14,4.95,4.21,4.11,5.33,6.26,6.64,6.54,6.36,5.98,5.42,5.23,4.39,4.67,4.3,5.61,5.7,6.17,6.07,6.45,6.73,6.82,7.29,7.48,7.85,7.94,8.5,8.32,8.41,8.6,8.79,8.97,9.07,9.25,9.35,9.53,9.63,9.81,9.91,10,9.72,9.44,9.16,8.88,8.69,8.22,8.13,8.04,7.76,7.38,7.2,6.92,7.01,7.1,7.57,7.66
2046,"Suffolk County","County","NY",24,"New York-Newark-Jersey City",394913,2.8,2.99,3.08,2.9,2.71,2.62,2.43,2.34,2.15,1.68,1.5,1.87,1.59,1.12,0.84,0.75,1.03,1.21,1.78,2.06,1.96,1.4,0.93,0.56,0.47,0.37,0.19,0.09,0.28,0.65,1.31,2.24,2.52,3.18,3.74,4.39,4.95,5.42,6.36,6.82,6.73,6.07,4.49,3.36,3.64,4.67,5.79,5.61,5.23,5.05,5.7,6.17,5.98,5.89,5.51,5.14,4.77,4.11,3.93,4.3,4.21,3.83,3.46,3.27,3.55,4.02,4.58,4.86,5.33,6.26,6.45,6.54,6.64,6.92,7.01,7.1,7.2,7.29,7.38,7.48,7.57,7.66,7.76,7.85,7.94,8.04,8.13,8.22,8.32,8.41,8.88,9.16,9.35,8.97,8.69,8.5,8.6,8.79,9.07,9.72,10,9.91,9.63,9.81,9.53,9.44,9.25
3017,"Sacramento County","County","CA",25,"Sacramento--Roseville--Arden-Arcade",395045,1.12,0.65,0.47,0.37,0.56,0.75,0.93,0.84,0.28,0.09,0.19,1.03,1.31,1.5,1.68,1.87,1.78,1.4,1.21,1.59,1.96,2.15,2.34,2.24,2.06,2.43,3.18,4.11,5.89,6.73,6.36,5.14,4.49,4.58,5.61,6.17,5.79,5.23,4.39,3.93,3.64,3.46,2.71,2.52,2.62,2.9,2.99,2.8,3.27,3.83,4.3,4.02,3.55,3.08,3.36,3.74,4.21,4.86,6.07,6.64,7.1,6.92,6.54,4.67,4.95,6.26,7.2,7.57,7.48,7.85,7.94,8.41,8.69,8.22,8.13,8.32,8.97,9.25,9.72,9.91,10,9.81,9.35,8.88,8.6,8.79,9.07,9.44,9.53,9.63,9.16,8.5,8.04,7.29,6.82,5.98,5.7,5.51,5.42,5.05,4.77,5.33,6.45,7.01,7.38,7.66,7.76
401,"Bronx County","County","NY",26,"New York-Newark-Jersey City",394913,4.67,6.17,7.01,6.07,2.99,1.68,1.4,1.59,1.87,2.9,4.58,5.23,3.83,2.06,1.21,0.56,0.47,0.65,0.28,1.03,1.31,1.78,2.34,2.8,1.96,1.12,0.09,0.19,0.37,0.93,0.75,0.84,1.5,2.15,2.52,2.71,2.62,3.46,4.21,4.39,3.18,2.43,2.24,3.08,5.14,7.76,6.82,5.79,4.95,4.86,4.49,3.55,3.27,3.36,3.64,4.3,5.51,6.64,7.38,7.1,6.26,6.45,5.98,5.89,5.42,6.36,8.32,8.97,9.72,9.53,9.63,9.35,9.44,9.25,9.16,8.79,8.13,5.7,3.74,3.93,5.33,7.94,8.6,8.69,8.5,8.22,8.04,7.66,6.92,7.2,7.85,8.88,9.81,10,9.91,9.07,8.41,7.29,6.73,5.61,4.77,4.11,4.02,5.05,6.54,7.48,7.57
1252,"Nassau County","County","NY",27,"New York-Newark-Jersey City",394913,2.52,3.18,3.64,3.74,2.62,2.43,2.24,1.5,0.37,0.56,1.21,1.78,1.4,1.03,0.47,0.09,0.28,0.75,1.12,0.93,1.31,1.87,2.15,2.06,1.96,1.59,0.84,0.19,0.65,1.68,2.34,3.08,4.3,4.58,4.67,5.33,5.7,6.26,6.54,6.73,5.79,5.05,3.93,3.27,2.71,3.83,4.39,4.77,4.95,5.23,6.36,7.01,7.38,7.48,7.1,6.92,5.98,5.14,4.49,4.21,4.02,3.55,2.99,2.8,2.9,3.36,3.46,4.11,4.86,6.07,6.45,5.89,5.51,5.42,5.61,6.64,7.29,7.76,8.79,8.97,9.07,8.6,7.66,8.04,9.16,9.53,10,9.72,9.44,9.35,9.81,9.91,9.63,9.25,8.88,8.41,7.57,8.13,8.5,8.69,8.22,8.32,7.85,7.94,7.2,6.82,6.17
